Certificate of Inspection,Inspection Number,Date of Occurance,Year (added),Business Unique ID,UniqueBusinessID_NoYear,Business Name,DBA Trade Name,Business Category,Inspection type,Device Category,Device Class,Device Type,Devices Inspected,Devices Approved,Devices Condemned/Confiscated,Confiscated,Address Type,Building Number,Street Name,Street Name 2,Unit Type,Unit,City,State,Postcode,Borough,Community Board,Council District,BIN,BBL,NTA,Latitude,Longitude
A0129369,INS-000655512,07/26/2023,2023,BA-1126555-2022,BA-1126555,138-37 FOOD CORP,KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,13837,QUEENS BLVD,,,,JAMAICA,NY,11435,Queens,408,24,4206512,4096490025,QN35,40.70811409,-73.81793844
A0151242,INS-000706345,01/23/2024,2024,BA-1126555-2022,BA-1126555,138-37 FOOD CORP,KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,13837,QUEENS BLVD,,,,JAMAICA,NY,11435,Queens,408,24,4206512,4096490025,QN35,40.70811409,-73.81793844
A0166788,INS-000739509,05/01/2024,2024,BA-1126555-2022,BA-1126555,138-37 FOOD CORP,KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,0,4,Confiscated,Complete Address,13837,QUEENS BLVD,,,,JAMAICA,NY,11435,Queens,408,24,4206512,4096490025,QN35,40.70811409,-73.81793844
A0180840,INS-000768468,07/31/2024,2024,BA-1453865-2022,BA-1453865,"PICK QUICK FOODS, INC",KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,18,18,0,,Complete Address,224,MCGUINNESS BLVD,,,,BROOKLYN,NY,11222,Brooklyn,301,33,3337670,3025770001,BK76,40.72981875,-73.95111071
A0216539,INS-000837681,03/17/2025,2025,BA-1453865-2022,BA-1453865,"PICK QUICK FOODS, INC",KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,224,MCGUINNESS BLVD,,,,BROOKLYN,NY,11222,Brooklyn,301,33,3337670,3025770001,BK76,40.72981875,-73.95111071
A0216539,INS-000837681,03/17/2025,2025,BA-1453865-2022,BA-1453865,"PICK QUICK FOODS, INC",KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,4,4,0,,Complete Address,224,MCGUINNESS BLVD,,,,BROOKLYN,NY,11222,Brooklyn,301,33,3337670,3025770001,BK76,40.72981875,-73.95111071
A0216539,INS-000837681,03/17/2025,2025,BA-1453865-2022,BA-1453865,"PICK QUICK FOODS, INC",KEY FOOD SUPERMARKETS,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,224,MCGUINNESS BLVD,,,,BROOKLYN,NY,11222,Brooklyn,301,33,3337670,3025770001,BK76,40.72981875,-73.95111071
A0156572,INS-000735293,03/01/2024,2024,BA-1686754-2024,BA-1686754,1239 FOOD CORP.,Key Foods,Supermarket - 819,Scale,Scale,,Pre-pack Scale - 01,1,1,0,,Complete Address,1239,SAINT NICHOLAS AVE,,,,NEW YORK,NY,10032,Manhattan,112,10,1063462,1021410021,MN36,40.84337307,-73.93808833
A0156572,INS-000735293,03/01/2024,2024,BA-1686754-2024,BA-1686754,1239 FOOD CORP.,Key Foods,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,1239,SAINT NICHOLAS AVE,,,,NEW YORK,NY,10032,Manhattan,112,10,1063462,1021410021,MN36,40.84337307,-73.93808833
A0156572,INS-000735293,03/01/2024,2024,BA-1686754-2024,BA-1686754,1239 FOOD CORP.,Key Foods,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,2,2,0,,Complete Address,1239,SAINT NICHOLAS AVE,,,,NEW YORK,NY,10032,Manhattan,112,10,1063462,1021410021,MN36,40.84337307,-73.93808833
A0200881,INS-000807726,11/26/2024,2024,BA-1100643-2022,BA-1100643,"7915 PRODUCE & MEAT, INC.",KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,18,18,0,,Complete Address,7915,MAIN ST,,,,FLUSHING,NY,11367,Queens,408,24,4144378,4066720001,QN37,40.71845296,-73.81751338
A0173571,INS-000753077,06/12/2024,2024,BA-1102665-2022,BA-1102665,8772 Meat Corp.,KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,8772,18TH AVE,,,,BROOKLYN,NY,11214,Brooklyn,311,47,3168630,3064350036,BK27,40.60370645,-74.00637421
A0173076,INS-000752245,06/11/2024,2024,BA-976767-2022,BA-976767-,991 FULTON STREET MEAT CORP,KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,991,FULTON ST,,,,BROOKLYN,NY,11238,Brooklyn,302,35,3056732,3019800064,BK69,40.6827231,-73.96322372
A0211370,INS-000828816,02/11/2025,2025,BA-976767-2022,BA-976767-,991 FULTON STREET MEAT CORP,KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,991,FULTON ST,,,,BROOKLYN,NY,11238,Brooklyn,302,35,3056732,3019800064,BK69,40.6827231,-73.96322372
A0211370,INS-000828816,02/11/2025,2025,BA-976767-2022,BA-976767-,991 FULTON STREET MEAT CORP,KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,991,FULTON ST,,,,BROOKLYN,NY,11238,Brooklyn,302,35,3056732,3019800064,BK69,40.6827231,-73.96322372
A0211370,INS-000828816,02/11/2025,2025,BA-976767-2022,BA-976767-,991 FULTON STREET MEAT CORP,KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,991,FULTON ST,,,,BROOKLYN,NY,11238,Brooklyn,302,35,3056732,3019800064,BK69,40.6827231,-73.96322372
A0196474,INS-000799241,10/29/2024,2024,BA-1114426-2022,BA-1114426,"ARDEN MARKET PLACE, INC",KEYFOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,20,20,0,,Complete Address,244,ARDEN AVE,,,,STATEN ISLAND,NY,10312,Staten Island,503,51,5107724,5060250035,SI48,40.55332999,-74.19198561
A0174550,INS-000755043,06/20/2024,2024,BA-1699967-2024,BA-1699967,KNA MEAT & PRODUCE CORP,KeyFood Marketplace,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,3509,FRANCIS LEWIS BLVD,,,,FLUSHING,NY,11358,Queens,411,19,4135977,4061420050,QN46,40.76362312,-73.7869581
A0174550,INS-000755043,06/20/2024,2024,BA-1699967-2024,BA-1699967,KNA MEAT & PRODUCE CORP,KeyFood Marketplace,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,3509,FRANCIS LEWIS BLVD,,,,FLUSHING,NY,11358,Queens,411,19,4135977,4061420050,QN46,40.76362312,-73.7869581
A0174550,INS-000755043,06/20/2024,2024,BA-1699967-2024,BA-1699967,KNA MEAT & PRODUCE CORP,KeyFood Marketplace,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,3,3,0,,Complete Address,3509,FRANCIS LEWIS BLVD,,,,FLUSHING,NY,11358,Queens,411,19,4135977,4061420050,QN46,40.76362312,-73.7869581
A0176694,INS-000759345,07/05/2024,2024,BA-1306519-2022,BA-1306519,LYDIG FOOD CORP.,KEYFOOD SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,751,LYDIG AVE,,,,BRONX,NY,10462,Bronx,211,13,2049411,2043200001,BX49,40.85446589,-73.86561151
A0206956,INS-000819215,01/10/2025,2025,BA-1306519-2022,BA-1306519,LYDIG FOOD CORP.,KEYFOOD SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,15,15,0,,Complete Address,751,LYDIG AVE,,,,BRONX,NY,10462,Bronx,211,13,2049411,2043200001,BX49,40.85446589,-73.86561151
A0195912,INS-000798067,10/25/2024,2024,BA-1046398-2022,BA-1046398,ERNST KLEIN 6TH AVENUE FOOD CORP,KLEIN SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,1366,AVENUE OF THE AMERICAS,,,,NEW YORK,NY,10019,Manhattan,105,4,1034856,1012717501,MN17,40.76325806,-73.97795448
A0163159,INS-000733289,04/11/2024,2024,BA-1046398-2022,BA-1046398,ERNST KLEIN 6TH AVENUE FOOD CORP,KLEIN SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,10,10,0,,Complete Address,1366,AVENUE OF THE AMERICAS,,,,NEW YORK,NY,10019,Manhattan,105,4,1034856,1012717501,MN17,40.76325806,-73.97795448
A0203214,INS-000812045,12/11/2024,2024,BA-1274846-2022,BA-1274846,"KOSHER PALACE SUPERMARKET, INC.",KOSHER PALACE,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,2818,AVENUE U,,,,BROOKLYN,NY,11229,Brooklyn,315,46,3200185,3073610001,BK44,40.60023707,-73.94355693
A0203214,INS-000812045,12/11/2024,2024,BA-1274846-2022,BA-1274846,"KOSHER PALACE SUPERMARKET, INC.",KOSHER PALACE,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,2818,AVENUE U,,,,BROOKLYN,NY,11229,Brooklyn,315,46,3200185,3073610001,BK44,40.60023707,-73.94355693
A0203214,INS-000812045,12/11/2024,2024,BA-1274846-2022,BA-1274846,"KOSHER PALACE SUPERMARKET, INC.",KOSHER PALACE,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,1,1,0,,Complete Address,2818,AVENUE U,,,,BROOKLYN,NY,11229,Brooklyn,315,46,3200185,3073610001,BK44,40.60023707,-73.94355693
A0158133,INS-000724260,03/12/2024,2024,BA-1466139-2022,BA-1466139,NEHORAI MEIR CORP,KOSHERTOWN,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,459,ALBANY AVENUE,,,,BROOKLYN,NY,11213,Brooklyn,309,35,3038330,3014220001,BK63,40.66426015,-73.93988382
A0200491,INS-000806773,11/22/2024,2024,BA-1191682-2022,BA-1191682,"FPL FOODS, INC.",LA BELLA MARKETPLACE,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,20,20,0,,Complete Address,7907,13TH AVE,,,,BROOKLYN,NY,11228,Brooklyn,310,38,3162542,3062680006,BK30,40.61791051,-74.00990555
A0155019,INS-000708251,02/21/2024,2024,BA-1684252-2024,BA-1684252,"LUS LICENSING, LLC",Lidl,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,22,22,0,,Complete Address,8801,QUEENS BLVD,,,,ELMHURST,NY,11373,Queens,404,25,4437281,4018437501,QN29,40.73514955,-73.8752844
A0159016,INS-000725925,03/18/2024,2024,BA-1300489-2022,BA-1300489,"LUS LICENSING, LLC",Lidl-8015,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,1930,37TH ST,,,,ASTORIA,NY,11105,Queens,401,22,4458169,4008260006,QN72,40.77862172,-73.90169117
A0143830,INS-000690365,11/21/2023,2023,BA-1678845-2023,BA-1678845,JAY SUSHI INC,Lincoln Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,1134,FULTON ST,,,,BROOKLYN,NY,11216,Brooklyn,303,36,3057751,3020170008,BK69,40.68108723,-73.95548016
A0158209,INS-000724415,03/13/2024,2024,BA-1678840-2023,BA-1678840,LM III INC.,Lincoln Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,1134,FULTON ST,,,,BROOKLYN,NY,11216,Brooklyn,303,36,3057751,3020170008,BK69,40.68108723,-73.95548016
A0143809,INS-000690332,11/21/2023,2023,BA-1678840-2023,BA-1678840,LM III INC.,Lincoln Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,1134,FULTON ST,,,,BROOKLYN,NY,11216,Brooklyn,303,36,3057751,3020170008,BK69,40.68108723,-73.95548016
A0174192,INS-000754388,06/18/2024,2024,BA-1699700-2024,BA-1699700,POM GROUP II INC.,Lincoln Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,31,LINCOLN RD,,,,BROOKLYN,NY,11225,Brooklyn,309,40,3000000,3050240074,BK60,40.66077532,-73.96152737
A0154313,INS-000716732,02/14/2024,2024,BA-1453537-2022,BA-1453537,PROSPECT HEIGHTS MARKET CORP.,Mahfood Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,648,WASHINGTON AVE,,,,BROOKLYN,NY,11238,Brooklyn,308,35,3027946,3011390020,BK64,40.67891635,-73.96399014
A0174480,INS-000754929,06/20/2024,2024,BA-1643916-2023,BA-1643916,"NOKIB, INC.",MANNAN SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,16611,HILLSIDE AVE,,,,JAMAICA,NY,11432,Queens,408,24,4210455,4098380062,QN35,40.70959007,-73.796224
A0190021,INS-000786420,09/25/2024,2024,BA-1543103-2022,BA-1543103,SYED AND BABUL INC,MANNAN SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,7519,101ST AVE,,,,OZONE PARK,NY,11416,Queens,409,32,4187903,4090470032,QN53,40.67985424,-73.8615432
A0144633,INS-000692571,11/28/2023,2023,BA-1543103-2022,BA-1543103,SYED AND BABUL INC,MANNAN SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,7519,101ST AVE,,,,OZONE PARK,NY,11416,Queens,409,32,4187903,4090470032,QN53,40.67985424,-73.8615432
A0196794,INS-000799912,10/30/2024,2024,BA-1598242-2023,BA-1598242,PIGGY MEAT CORP.,Marcus Market,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,301,MARCUS GARVEY BLVD,,,,BROOKLYN,NY,11221,Brooklyn,303,36,3325019,3016340001,BK35,40.68719221,-73.93886795
A0192151,INS-000790304,10/04/2024,2024,BA-1470739-2022,BA-1470739,OTTATI FOODS LTD.,MARINO BROS SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,16307,29 AVENUE,,,,FLUSHING,NY,11358,Queens,407,19,4110984,4049040001,QN51,40.77112012,-73.80139704
A0129806,INS-000656441,08/01/2023,2023,BA-1418673-2022,BA-1418673,MAYAH FOOD MARKET CORP,MARKET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,10910,SUTPHIN BLVD,,,,JAMAICA,NY,11435,Queens,412,28,4258306,4119470282,QN01,40.69156554,-73.79800636
A0162283,INS-000731753,04/05/2024,2024,BA-1418673-2022,BA-1418673,MAYAH FOOD MARKET CORP,MARKET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,3,3,0,,Complete Address,10910,SUTPHIN BLVD,,,,JAMAICA,NY,11435,Queens,412,28,4258306,4119470282,QN01,40.69156554,-73.79800636
A0180045,INS-000766737,07/26/2024,2024,BA-1110677-2022,BA-1110677,103-09 LIBERTY FOOD CORP,Market Place Supermarket,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,10309,LIBERTY AVE,,,,OZONE PARK,NY,11417,Queens,410,29,4201413,4095070039,QN54,40.68174433,-73.83763141
A0203145,INS-000811932,12/11/2024,2024,BA-1110677-2022,BA-1110677,103-09 LIBERTY FOOD CORP,Market Place Supermarket,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,2,2,0,,Complete Address,10309,LIBERTY AVE,,,,OZONE PARK,NY,11417,Queens,410,29,4201413,4095070039,QN54,40.68174433,-73.83763141
A0157624,INS-000723393,03/08/2024,2024,BA-1333798-2022,BA-1333798,HB & SON MEAT CORP.,Marketplace of Bushwick,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,1781,BROADWAY,,,,BROOKLYN,NY,11207,Brooklyn,304,37,3080181,3034500001,BK78,40.68233652,-73.90943712
A0157624,INS-000723393,03/08/2024,2024,BA-1333798-2022,BA-1333798,HB & SON MEAT CORP.,Marketplace of Bushwick,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,1781,BROADWAY,,,,BROOKLYN,NY,11207,Brooklyn,304,37,3080181,3034500001,BK78,40.68233652,-73.90943712
A0157624,INS-000723393,03/08/2024,2024,BA-1333798-2022,BA-1333798,HB & SON MEAT CORP.,Marketplace of Bushwick,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,1781,BROADWAY,,,,BROOKLYN,NY,11207,Brooklyn,304,37,3080181,3034500001,BK78,40.68233652,-73.90943712
A0191243,INS-000788559,10/01/2024,2024,BA-1445994-2022,BA-1445994,MEDITERRANEAN FOODS III INC,Mediterranean Foods,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,2278,35TH ST,,,,ASTORIA,NY,11105,Queens,401,22,4017039,4008320086,QN72,40.77359776,-73.91046474
A0135852,INS-000667248,09/18/2023,2023,BA-1445994-2022,BA-1445994,MEDITERRANEAN FOODS III INC,Mediterranean Foods,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,2278,35TH ST,,,,ASTORIA,NY,11105,Queens,401,22,4017039,4008320086,QN72,40.77359776,-73.91046474
A0208756,INS-000822624,01/24/2025,2025,BA-1445994-2022,BA-1445994,MEDITERRANEAN FOODS III INC,Mediterranean Foods,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,2278,35TH ST,,,,ASTORIA,NY,11105,Queens,401,22,4017039,4008320086,QN72,40.77359776,-73.91046474
A0150086,INS-000703071,01/12/2024,2024,BA-1258026-2022,BA-1258026,"CRITICS CHOICE DELI NY, INC.",MET FOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,5,5,0,,Complete Address,8210,5TH AVE,,,,BROOKLYN,NY,11209,Brooklyn,310,47,3328851,3060080041,BK31,40.62416089,-74.02482742
A0202547,INS-000810791,12/06/2024,2024,BA-1333372-2022,BA-1333372,Jca Food Corp.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,12,12,0,,Complete Address,8405,PARSONS BLVD,,,,JAMAICA,NY,11432,Queens,408,24,4209467,4097890011,QN35,40.71408574,-73.80723032
A0139435,INS-000681410,10/17/2023,2023,BA-1333372-2022,BA-1333372,Jca Food Corp.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,13,13,0,,Complete Address,8405,PARSONS BLVD,,,,JAMAICA,NY,11432,Queens,408,24,4209467,4097890011,QN35,40.71408574,-73.80723032
A0197546,INS-000801411,11/06/2024,2024,BA-1419509-2022,BA-1419509,"MET-SUNNYSIDE, INC.",MET FOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,4407,43RD AVE,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001748,4001570001,QN31,40.74510336,-73.9200233
A0197546,INS-000801411,11/06/2024,2024,BA-1419509-2022,BA-1419509,"MET-SUNNYSIDE, INC.",MET FOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,4407,43RD AVE,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001748,4001570001,QN31,40.74510336,-73.9200233
A0197546,INS-000801411,11/06/2024,2024,BA-1419509-2022,BA-1419509,"MET-SUNNYSIDE, INC.",MET FOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,2,2,0,,Complete Address,4407,43RD AVE,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001748,4001570001,QN31,40.74510336,-73.9200233
A0129343,INS-000655475,07/26/2023,2023,BA-1419509-2022,BA-1419509,"MET-SUNNYSIDE, INC.",MET FOOD,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,4407,43RD AVE,,,,SUNNYSIDE,NY,11104,Queens,402,26,4001748,4001570001,QN31,40.74510336,-73.9200233
A0184664,INS-000772157,08/23/2024,2024,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,1,1,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0159779,INS-000727272,03/22/2024,2024,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,6,6,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0159779,INS-000727272,03/22/2024,2024,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,8,8,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0159779,INS-000727272,03/22/2024,2024,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Misc Scale - 01,2,2,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0159779,INS-000727272,03/22/2024,2024,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,3,3,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0142455,INS-000687998,11/13/2023,2023,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,19,19,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0208801,INS-000822706,01/24/2025,2025,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0208801,INS-000822706,01/24/2025,2025,BA-1681549-2023,BA-1681549,SWF FOOD CORP.,Met Food,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,18,17,1,Confiscated,Complete Address,7610,37TH AVE,,,,JACKSON HEIGHTS,NY,11372,Queens,403,25,4029863,4012870001,QN28,40.74917622,-73.88969822
A0187716,INS-000782275,09/12/2024,2024,BA-1708982-2024,BA-1708982,BUSHWICK MARKET INC.,Met Fresh,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 02,0,0,0,,Complete Address,1381,MYRTLE AVE,,,,BROOKLYN,NY,11237,Brooklyn,304,37,3074775,3032780008,BK77,40.69851465,-73.92124044
A0187716,INS-000782275,09/12/2024,2024,BA-1708982-2024,BA-1708982,BUSHWICK MARKET INC.,Met Fresh,Supermarket - 819,Scale,Scale,,Computing Scale - 01,6,6,0,,Complete Address,1381,MYRTLE AVE,,,,BROOKLYN,NY,11237,Brooklyn,304,37,3074775,3032780008,BK77,40.69851465,-73.92124044
A0172764,INS-000751796,06/07/2024,2024,BA-1685294-2024,BA-1685294,302 Meat Corp.,Met Fresh Supermarket,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,9,9,0,,Complete Address,302,CHURCH AVE,,,,BROOKLYN,NY,11218,Brooklyn,312,39,3124629,3053360069,BK41,40.64368775,-73.97730573
A0129662,INS-000656160,07/31/2023,2023,BA-1423266-2022,BA-1423266,"NASEB FOODS, INC.",MET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,14,14,0,,Complete Address,9606,3RD AVE,,,,BROOKLYN,NY,11209,Brooklyn,310,47,3155727,3061210024,BK31,40.61639903,-74.03395905
A0203020,INS-000811699,12/10/2024,2024,BA-1423266-2022,BA-1423266,"NASEB FOODS, INC.",MET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,8,8,0,,Complete Address,9606,3RD AVE,,,,BROOKLYN,NY,11209,Brooklyn,310,47,3155727,3061210024,BK31,40.61639903,-74.03395905
A0164660,INS-000735888,04/19/2024,2024,BA-1469602-2022,BA-1469602,PWP EQUITIES CORP.,MET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Computing Scale - 01,7,7,0,,Complete Address,1188,WEBSTER AVE,,,,BRONX,NY,10456,Bronx,203,16,2001643,2023940005,BX01,40.83154135,-73.91002541
A0164660,INS-000735888,04/19/2024,2024,BA-1469602-2022,BA-1469602,PWP EQUITIES CORP.,MET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Customer Scale - 01,1,1,0,,Complete Address,1188,WEBSTER AVE,,,,BRONX,NY,10456,Bronx,203,16,2001643,2023940005,BX01,40.83154135,-73.91002541
A0164660,INS-000735888,04/19/2024,2024,BA-1469602-2022,BA-1469602,PWP EQUITIES CORP.,MET FRESH SUPERMARKET,Supermarket - 819,Scale,Scale,Scale Inspection,Pre-pack Scale - 01,4,4,0,,Complete Address,1188,WEBSTER AVE,,,,BRONX,NY,10456,Bronx,203,16,2001643,2023940005,BX01,40.83154135,-73.91002541
